Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2024.07.02 00:03:06,210.0,XAUUSDc,buy,in,0.9,2333.858,215.0,0,0.0,0.0,46.94,Range Breakout Buy
2024.07.02 00:23:37,211.0,XAUUSDc,sell,out,0.9,2332.072,216.0,0,0.0,-1.61,45.33,sl 2332.087
2024.07.03 00:12:01,212.0,XAUUSDc,buy,in,3.04,2331.776,217.0,0,0.0,0.0,45.33,Range Breakout Buy
2024.07.03 00:17:23,213.0,XAUUSDc,sell,out,3.04,2331.111,218.0,0,0.0,-2.02,43.31,sl 2331.122
2024.07.04 01:06:07,214.0,XAUUSDc,buy,in,1.56,2359.858,219.0,0,0.0,0.0,43.31,Range Breakout Buy
2024.07.04 01:14:40,215.0,XAUUSDc,sell,out,1.56,2358.838,220.0,0,0.0,-1.59,41.72,sl 2358.852
2024.07.05 00:33:08,216.0,XAUUSDc,buy,in,0.98,2358.21,221.0,0,0.0,0.0,41.72,Range Breakout Buy
2024.07.05 12:16:35,217.0,XAUUSDc,sell,out,0.98,2368.346,222.0,0,0.0,9.93,51.65,tp 2368.323
2024.07.09 00:03:05,218.0,XAUUSDc,buy,in,1.97,2362.746,223.0,0,0.0,0.0,51.65,Range Breakout Buy
2024.07.09 00:08:00,219.0,XAUUSDc,sell,out,1.97,2361.724,224.0,0,0.0,-2.01,49.64,sl 2361.740
2024.07.15 01:15:07,220.0,XAUUSDc,sell,in,1.02,2405.164,225.0,0,0.0,0.0,49.64,Range Breakout Sell
2024.07.15 01:18:14,221.0,XAUUSDc,buy,out,1.02,2406.667,226.0,0,0.0,-1.53,48.11,sl 2406.651
2024.07.17 00:42:04,222.0,XAUUSDc,buy,in,0.45,2472.014,227.0,0,0.0,0.0,48.11,Range Breakout Buy
2024.07.17 00:59:40,223.0,XAUUSDc,sell,out,0.45,2468.533,228.0,0,0.0,-1.57,46.54,sl 2468.561
2024.07.18 00:09:01,224.0,XAUUSDc,sell,in,1.46,2457.943,229.0,0,0.0,0.0,46.54,Range Breakout Sell
2024.07.18 00:11:17,225.0,XAUUSDc,buy,out,1.46,2458.879,230.0,0,0.0,-1.37,45.17,sl 2458.864
2024.07.19 00:03:00,226.0,XAUUSDc,sell,in,0.31,2437.059,231.0,0,0.0,0.0,45.17,Range Breakout Sell
2024.07.19 12:47:39,227.0,XAUUSDc,buy,out,0.31,2402.549,232.0,0,0.0,10.7,55.87,tp 2402.553
2024.07.23 00:33:04,228.0,XAUUSDc,buy,in,2.09,2398.213,233.0,0,0.0,0.0,55.87,Range Breakout Buy
2024.07.23 03:06:28,229.0,XAUUSDc,sell,out,2.09,2397.247,234.0,0,0.0,-2.02,53.85,sl 2397.253
2024.07.26 01:03:00,230.0,XAUUSDc,sell,in,0.72,2360.378,235.0,0,0.0,0.0,53.85,Range Breakout Sell
2024.07.26 01:17:14,231.0,XAUUSDc,buy,out,0.72,2362.735,236.0,0,0.0,-1.7,52.15,sl 2362.726
2024.07.29 08:30:00,232.0,XAUUSDc,sell,in,1.17,2387.796,237.0,0,0.0,0.0,52.15,Range Breakout Sell
2024.07.29 08:39:37,233.0,XAUUSDc,buy,out,1.17,2389.147,238.0,0,0.0,-1.58,50.57,sl 2389.127
2024.07.30 03:51:06,234.0,XAUUSDc,buy,in,4.26,2385.196,239.0,0,0.0,0.0,50.57,Range Breakout Buy
2024.07.30 04:31:26,235.0,XAUUSDc,sell,out,4.26,2387.888,240.0,0,0.0,11.47,62.04,tp 2387.880
2024.08.01 02:45:07,236.0,XAUUSDc,sell,in,0.93,2444.073,241.0,0,0.0,0.0,62.04,Range Breakout Sell
2024.08.01 04:29:57,237.0,XAUUSDc,buy,out,0.93,2445.957,242.0,0,0.0,-1.75,60.29,sl 2445.957
2024.08.02 01:15:08,238.0,XAUUSDc,sell,in,0.2,2437.64,243.0,0,0.0,0.0,60.29,Range Breakout Sell
2024.08.02 01:59:04,239.0,XAUUSDc,buy,out,0.2,2446.845,244.0,0,0.0,-1.84,58.45,sl 2446.837
2024.08.05 00:03:05,240.0,XAUUSDc,sell,in,0.53,2437.523,245.0,0,0.0,0.0,58.45,Range Breakout Sell
2024.08.05 01:42:02,241.0,XAUUSDc,buy,out,0.53,2440.984,246.0,0,0.0,-1.84,56.61,sl 2440.984
2024.08.06 05:48:08,242.0,XAUUSDc,sell,in,0.81,2403.92,247.0,0,0.0,0.0,56.61,Range Breakout Sell
2024.08.06 06:26:04,243.0,XAUUSDc,buy,out,0.81,2405.924,248.0,0,0.0,-1.62,54.99,sl 2405.912
2024.08.07 00:09:12,244.0,XAUUSDc,sell,in,0.54,2381.476,249.0,0,0.0,0.0,54.99,Range Breakout Sell
2024.08.07 00:30:34,245.0,XAUUSDc,buy,out,0.54,2384.808,250.0,0,0.0,-1.8,53.19,sl 2384.795
2024.08.15 00:03:01,246.0,XAUUSDc,buy,in,8.35,2449.699,251.0,0,0.0,0.0,53.19,Range Breakout Buy
2024.08.15 00:05:17,247.0,XAUUSDc,sell,out,8.35,2449.353,252.0,0,0.0,-2.89,50.3,sl 2449.377
2024.08.21 01:12:10,248.0,XAUUSDc,buy,in,1.93,2516.561,253.0,0,0.0,0.0,50.3,Range Breakout Buy
2024.08.21 01:12:29,249.0,XAUUSDc,sell,out,1.93,2515.555,254.0,0,0.0,-1.94,48.36,sl 2515.567
2024.08.26 01:42:02,250.0,XAUUSDc,sell,in,0.95,2510.72,255.0,0,0.0,0.0,48.36,Range Breakout Sell
2024.08.26 01:46:28,251.0,XAUUSDc,buy,out,0.95,2512.318,256.0,0,0.0,-1.52,46.84,sl 2512.301
2024.08.29 00:03:18,252.0,XAUUSDc,buy,in,1.15,2509.263,257.0,0,0.0,0.0,46.84,Range Breakout Buy
2024.08.29 05:53:39,253.0,XAUUSDc,sell,out,1.15,2518.9,258.0,0,0.0,11.08,57.92,tp 2518.875
2024.08.30 00:03:08,254.0,XAUUSDc,sell,in,1.36,2518.607,259.0,0,0.0,0.0,57.92,Range Breakout Sell
2024.08.30 01:31:03,255.0,XAUUSDc,buy,out,1.36,2519.7,260.0,0,0.0,-1.49,56.43,sl 2519.687
2024.09.02 00:45:02,256.0,XAUUSDc,buy,in,1.6,2505.095,261.0,0,0.0,0.0,56.43,Range Breakout Buy
2024.09.02 00:49:36,257.0,XAUUSDc,sell,out,1.6,2503.916,262.0,0,0.0,-1.89,54.54,sl 2503.918
2024.09.03 07:21:06,258.0,XAUUSDc,buy,in,1.88,2500.106,263.0,0,0.0,0.0,54.54,Range Breakout Buy
2024.09.03 10:07:36,259.0,XAUUSDc,sell,out,1.88,2498.952,264.0,0,0.0,-2.17,52.37,sl 2498.966
2024.09.05 04:03:02,260.0,XAUUSDc,sell,in,2.64,2494.283,265.0,0,0.0,0.0,52.37,Range Breakout Sell
2024.09.05 04:06:03,261.0,XAUUSDc,buy,out,2.64,2494.935,266.0,0,0.0,-1.72,50.65,sl 2494.897
2024.09.12 01:09:05,262.0,XAUUSDc,buy,in,1.38,2514.304,267.0,0,0.0,0.0,50.65,Range Breakout Buy
2024.09.12 01:59:01,263.0,XAUUSDc,sell,out,1.38,2512.825,268.0,0,0.0,-2.04,48.61,sl 2512.843
2024.09.13 00:33:02,264.0,XAUUSDc,buy,in,1.97,2559.839,269.0,0,0.0,0.0,48.61,Range Breakout Buy
2024.09.13 00:49:28,265.0,XAUUSDc,sell,out,1.97,2558.906,270.0,0,0.0,-1.84,46.77,sl 2558.906
2024.09.16 00:09:07,266.0,XAUUSDc,buy,in,2.77,2580.86,271.0,0,0.0,0.0,46.77,Range Breakout Buy
2024.09.16 01:11:59,267.0,XAUUSDc,sell,out,2.77,2580.222,272.0,0,0.0,-1.77,45.0,sl 2580.235
2024.09.18 00:03:08,268.0,XAUUSDc,buy,in,1.81,2574.923,273.0,0,0.0,0.0,45.0,Range Breakout Buy
2024.09.18 00:05:25,269.0,XAUUSDc,sell,out,1.81,2574.01,274.0,0,0.0,-1.65,43.35,sl 2574.012
2024.09.19 01:03:04,270.0,XAUUSDc,sell,in,0.35,2555.49,275.0,0,0.0,0.0,43.35,Range Breakout Sell
2024.09.19 02:07:38,271.0,XAUUSDc,buy,out,0.35,2558.765,276.0,0,0.0,-1.15,42.2,sl 2558.754
2024.09.23 00:03:17,272.0,XAUUSDc,sell,in,1.91,2619.843,277.0,0,0.0,0.0,42.2,Range Breakout Sell
2024.09.23 00:28:35,273.0,XAUUSDc,buy,out,1.91,2620.28,278.0,0,0.0,-0.84,41.36,sl 2620.272
2024.09.24 00:03:02,274.0,XAUUSDc,sell,in,1.5,2625.484,279.0,0,0.0,0.0,41.36,Range Breakout Sell
2024.09.24 00:14:33,275.0,XAUUSDc,buy,out,1.5,2626.35,280.0,0,0.0,-1.3,40.06,sl 2626.345
2024.09.27 00:03:00,276.0,XAUUSDc,sell,in,0.87,2671.336,281.0,0,0.0,0.0,40.06,Range Breakout Sell
2024.09.27 01:27:38,277.0,XAUUSDc,buy,out,0.87,2672.728,282.0,0,0.0,-1.21,38.85,sl 2672.708
2024.09.30 00:03:08,278.0,XAUUSDc,buy,in,0.52,2665.263,283.0,0,0.0,0.0,38.85,Range Breakout Buy
2024.09.30 00:21:35,279.0,XAUUSDc,sell,out,0.52,2662.959,284.0,0,0.0,-1.2,37.65,sl 2662.981
2024.10.02 00:03:03,280.0,XAUUSDc,sell,in,1.0,2659.48,285.0,0,0.0,0.0,37.65,Range Breakout Sell
2024.10.02 01:48:36,281.0,XAUUSDc,buy,out,1.0,2660.664,286.0,0,0.0,-1.18,36.47,sl 2660.652
2024.10.03 00:09:08,282.0,XAUUSDc,buy,in,0.59,2661.791,287.0,0,0.0,0.0,36.47,Range Breakout Buy
2024.10.03 00:12:36,283.0,XAUUSDc,sell,out,0.59,2660.29,288.0,0,0.0,-0.89,35.58,sl 2660.299
2024.10.04 12:33:06,284.0,XAUUSDc,sell,in,0.05,2639.563,289.0,0,0.0,0.0,35.58,Range Breakout Sell
2024.10.04 14:52:30,285.0,XAUUSDc,buy,out,0.05,2657.625,290.0,0,0.0,-0.9,34.68,sl 2657.610
2024.10.07 00:03:02,286.0,XAUUSDc,sell,in,0.87,2649.394,291.0,0,0.0,0.0,34.68,Range Breakout Sell
2024.10.07 00:11:05,287.0,XAUUSDc,buy,out,0.87,2650.591,292.0,0,0.0,-1.04,33.64,sl 2650.584
2024.10.10 00:03:04,288.0,XAUUSDc,sell,in,0.54,2606.799,293.0,0,0.0,0.0,33.64,Range Breakout Sell
2024.10.10 00:29:27,289.0,XAUUSDc,buy,out,0.54,2608.765,294.0,0,0.0,-1.06,32.58,sl 2608.757
2024.10.14 00:03:06,290.0,XAUUSDc,sell,in,0.51,2646.246,295.0,0,0.0,0.0,32.58,Range Breakout Sell
2024.10.14 00:31:37,291.0,XAUUSDc,buy,out,0.51,2648.158,296.0,0,0.0,-0.98,31.6,sl 2648.131
2024.10.16 00:03:03,292.0,XAUUSDc,sell,in,0.94,2659.511,297.0,0,0.0,0.0,31.6,Range Breakout Sell
2024.10.16 00:21:36,293.0,XAUUSDc,buy,out,0.94,2660.52,298.0,0,0.0,-0.95,30.65,sl 2660.498
2024.10.21 00:36:04,294.0,XAUUSDc,buy,in,0.95,2725.35,299.0,0,0.0,0.0,30.65,Range Breakout Buy
2024.10.21 00:38:38,295.0,XAUUSDc,sell,out,0.95,2724.243,300.0,0,0.0,-1.05,29.6,sl 2724.248
2024.10.22 00:06:06,296.0,XAUUSDc,buy,in,0.93,2723.133,301.0,0,0.0,0.0,29.6,Range Breakout Buy
2024.10.22 02:08:40,297.0,XAUUSDc,sell,out,0.93,2730.445,302.0,0,0.0,6.8,36.4,tp 2730.431
2024.10.23 00:30:03,298.0,XAUUSDc,sell,in,1.1,2745.166,303.0,0,0.0,0.0,36.4,Range Breakout Sell
2024.10.23 00:31:35,299.0,XAUUSDc,buy,out,1.1,2746.07,304.0,0,0.0,-0.99,35.41,sl 2746.068
2024.10.25 14:15:08,300.0,XAUUSDc,buy,in,0.42,2738.06,305.0,0,0.0,0.0,35.41,Range Breakout Buy
2024.10.25 14:18:41,301.0,XAUUSDc,sell,out,0.42,2735.118,306.0,0,0.0,-1.24,34.17,sl 2735.133
2024.10.28 06:12:04,302.0,XAUUSDc,buy,in,0.71,2740.602,307.0,0,0.0,0.0,34.17,Range Breakout Buy
2024.10.28 07:24:05,303.0,XAUUSDc,sell,out,0.71,2738.982,308.0,0,0.0,-1.15,33.02,sl 2738.985
2024.10.29 00:03:14,304.0,XAUUSDc,buy,in,1.27,2744.669,309.0,0,0.0,0.0,33.02,Range Breakout Buy
2024.10.29 00:21:50,305.0,XAUUSDc,sell,out,1.27,2743.788,310.0,0,0.0,-1.12,31.9,sl 2743.799
2024.10.30 00:03:03,306.0,XAUUSDc,buy,in,1.35,2775.735,311.0,0,0.0,0.0,31.9,Range Breakout Buy
2024.10.30 01:41:39,307.0,XAUUSDc,sell,out,1.35,2781.127,312.0,0,0.0,7.28,39.18,tp 2781.123
2024.10.31 00:03:04,308.0,XAUUSDc,sell,in,1.52,2784.914,313.0,0,0.0,0.0,39.18,Range Breakout Sell
2024.10.31 00:09:56,309.0,XAUUSDc,buy,out,1.52,2785.753,314.0,0,0.0,-1.28,37.9,sl 2785.746
2024.11.01 01:33:00,310.0,XAUUSDc,buy,in,0.67,2748.099,315.0,0,0.0,0.0,37.9,Range Breakout Buy
2024.11.01 01:39:29,311.0,XAUUSDc,sell,out,0.67,2746.228,316.0,0,0.0,-1.25,36.65,sl 2746.229
2024.11.04 01:00:05,312.0,XAUUSDc,buy,in,1.18,2740.261,317.0,0,0.0,0.0,36.65,Range Breakout Buy
2024.11.04 01:02:36,313.0,XAUUSDc,sell,out,1.18,2739.446,318.0,0,0.0,-0.96,35.69,sl 2739.467
2024.11.05 00:03:06,314.0,XAUUSDc,sell,in,1.17,2735.363,319.0,0,0.0,0.0,35.69,Range Breakout Sell
2024.11.05 00:25:30,315.0,XAUUSDc,buy,out,1.17,2736.288,320.0,0,0.0,-1.08,34.61,sl 2736.270
2024.11.06 01:45:03,316.0,XAUUSDc,buy,in,0.29,2748.18,321.0,0,0.0,0.0,34.61,Range Breakout Buy
2024.11.06 02:08:36,317.0,XAUUSDc,sell,out,0.29,2744.226,322.0,0,0.0,-1.15,33.46,sl 2744.237
2024.11.07 01:12:00,318.0,XAUUSDc,sell,in,0.39,2659.571,323.0,0,0.0,0.0,33.46,Range Breakout Sell
2024.11.07 07:17:20,319.0,XAUUSDc,buy,out,0.39,2662.208,324.0,0,0.0,-1.03,32.43,sl 2662.193
2024.11.08 01:03:00,320.0,XAUUSDc,sell,in,0.24,2703.635,325.0,0,0.0,0.0,32.43,Range Breakout Sell
2024.11.11 01:03:07,321.0,XAUUSDc,sell,in,0.23,2680.665,326.0,0,0.0,0.0,32.43,Range Breakout Sell
2024.11.11 01:58:38,322.0,XAUUSDc,buy,out,0.24,2672.348,327.0,0,0.0,7.51,39.94,tp 2672.373
2024.11.11 13:33:01,323.0,XAUUSDc,buy,out,0.23,2647.705,328.0,0,0.0,7.58,47.52,tp 2647.711
2024.11.12 01:30:04,324.0,XAUUSDc,sell,in,1.09,2619.322,329.0,0,0.0,0.0,47.52,Range Breakout Sell
2024.11.12 01:30:39,325.0,XAUUSDc,buy,out,1.09,2620.642,330.0,0,0.0,-1.44,46.08,sl 2620.640
2024.11.13 15:06:07,326.0,XAUUSDc,sell,in,0.41,2596.857,331.0,0,0.0,0.0,46.08,Range Breakout Sell
2024.11.13 15:11:15,327.0,XAUUSDc,buy,out,0.41,2600.725,332.0,0,0.0,-1.59,44.49,sl 2600.722
2024.11.14 01:03:06,328.0,XAUUSDc,sell,in,0.22,2567.513,333.0,0,0.0,0.0,44.49,Range Breakout Sell
2024.11.14 15:34:40,329.0,XAUUSDc,buy,out,0.22,2572.986,334.0,0,0.0,-1.2,43.29,sl 2572.975
2024.11.15 01:45:08,330.0,XAUUSDc,sell,in,0.57,2564.594,335.0,0,0.0,0.0,43.29,Range Breakout Sell
2024.11.15 02:02:41,331.0,XAUUSDc,buy,out,0.57,2567.069,336.0,0,0.0,-1.41,41.88,sl 2567.046
2024.11.18 00:54:07,332.0,XAUUSDc,buy,in,0.43,2577.24,337.0,0,0.0,0.0,41.88,Range Breakout Buy
2024.11.18 13:30:37,333.0,XAUUSDc,sell,out,0.43,2600.075,338.0,0,0.0,9.82,51.7,tp 2600.057
2024.11.20 00:09:06,334.0,XAUUSDc,buy,in,2.37,2635.904,339.0,0,0.0,0.0,51.7,Range Breakout Buy
2024.11.20 01:01:39,335.0,XAUUSDc,sell,out,2.37,2640.911,340.0,0,0.0,11.87,63.57,tp 2640.909
2024.11.22 00:06:06,336.0,XAUUSDc,buy,in,2.9,2670.121,341.0,0,0.0,0.0,63.57,Range Breakout Buy
2024.11.22 01:00:29,337.0,XAUUSDc,sell,out,2.9,2675.312,342.0,0,0.0,15.05,78.62,tp 2675.310
2024.11.25 01:00:03,338.0,XAUUSDc,sell,in,2.86,2710.868,343.0,0,0.0,0.0,78.62,Range Breakout Sell
2024.11.25 01:03:42,339.0,XAUUSDc,buy,out,2.86,2704.044,344.0,0,0.0,19.52,98.14,tp 2704.052
2024.11.27 00:18:06,340.0,XAUUSDc,sell,in,2.96,2630.273,345.0,0,0.0,0.0,98.14,Range Breakout Sell
2024.11.27 01:21:35,341.0,XAUUSDc,buy,out,2.96,2631.108,346.0,0,0.0,-2.47,95.67,sl 2631.105
2024.11.28 00:15:10,342.0,XAUUSDc,sell,in,6.75,2636.189,347.0,0,0.0,0.0,95.67,Range Breakout Sell
2024.11.28 00:15:26,343.0,XAUUSDc,buy,out,6.75,2636.539,348.0,0,0.0,-2.36,93.31,sl 2636.526
2024.11.29 00:09:08,344.0,XAUUSDc,sell,in,2.91,2636.803,349.0,0,0.0,0.0,93.31,Range Breakout Sell
2024.11.29 00:30:30,345.0,XAUUSDc,buy,out,2.91,2637.985,350.0,0,0.0,-3.44,89.87,sl 2637.978
2024.12.02 00:36:01,346.0,XAUUSDc,sell,in,0.67,2640.379,351.0,0,0.0,0.0,89.87,Range Breakout Sell
2024.12.02 11:35:21,347.0,XAUUSDc,buy,out,0.67,2644.437,352.0,0,0.0,-2.72,87.15,sl 2644.436
2024.12.03 01:30:04,348.0,XAUUSDc,sell,in,1.14,2638.072,353.0,0,0.0,0.0,87.15,Range Breakout Sell
2024.12.03 01:34:16,349.0,XAUUSDc,buy,out,1.14,2640.287,354.0,0,0.0,-2.53,84.62,sl 2640.279
2024.12.04 00:06:04,350.0,XAUUSDc,buy,in,5.51,2643.547,355.0,0,0.0,0.0,84.62,Range Breakout Buy
2024.12.04 00:12:28,351.0,XAUUSDc,sell,out,5.51,2642.82,356.0,0,0.0,-4.01,80.61,sl 2642.827
2024.12.05 05:36:04,352.0,XAUUSDc,buy,in,1.38,2652.108,357.0,0,0.0,0.0,80.61,Range Breakout Buy
2024.12.05 06:23:52,353.0,XAUUSDc,sell,out,1.38,2650.003,358.0,0,0.0,-2.91,77.7,sl 2650.007
2024.12.10 00:03:18,354.0,XAUUSDc,sell,in,1.46,2659.246,359.0,0,0.0,0.0,77.7,Range Breakout Sell
2024.12.10 00:30:26,355.0,XAUUSDc,buy,out,1.46,2660.754,360.0,0,0.0,-2.2,75.5,sl 2660.744
2024.12.12 01:18:15,356.0,XAUUSDc,sell,in,0.85,2714.971,361.0,0,0.0,0.0,75.5,Range Breakout Sell
2024.12.12 06:58:29,357.0,XAUUSDc,buy,out,0.85,2718.245,362.0,0,0.0,-2.78,72.72,sl 2718.237
2024.12.13 00:03:06,358.0,XAUUSDc,sell,in,2.15,2679.629,363.0,0,0.0,0.0,72.72,Range Breakout Sell
2024.12.13 00:13:24,359.0,XAUUSDc,buy,out,2.15,2680.71,364.0,0,0.0,-2.33,70.39,sl 2680.661
2024.12.17 00:15:14,360.0,XAUUSDc,sell,in,2.62,2651.328,365.0,0,0.0,0.0,70.39,Range Breakout Sell
2024.12.17 00:21:42,361.0,XAUUSDc,buy,out,2.62,2652.185,366.0,0,0.0,-2.25,68.14,sl 2652.181
2024.12.18 00:09:07,362.0,XAUUSDc,buy,in,2.1,2648.471,367.0,0,0.0,0.0,68.14,Range Breakout Buy
2024.12.18 00:19:35,363.0,XAUUSDc,sell,out,2.1,2647.151,368.0,0,0.0,-2.77,65.37,sl 2647.162
2024.12.19 00:30:06,364.0,XAUUSDc,buy,in,0.88,2593.427,369.0,0,0.0,0.0,65.37,Range Breakout Buy
2024.12.19 01:38:43,365.0,XAUUSDc,sell,out,0.88,2611.045,370.0,0,0.0,15.5,80.87,tp 2611.044
2024.12.20 01:09:04,366.0,XAUUSDc,buy,in,0.61,2596.076,371.0,0,0.0,0.0,80.87,Range Breakout Buy
2024.12.20 15:31:40,367.0,XAUUSDc,sell,out,0.61,2627.533,372.0,0,0.0,19.19,100.06,tp 2627.525
2024.12.23 00:36:04,368.0,XAUUSDc,sell,in,2.07,2620.688,373.0,0,0.0,0.0,100.06,Range Breakout Sell
2024.12.23 00:46:39,369.0,XAUUSDc,buy,out,2.07,2622.157,374.0,0,0.0,-3.04,97.02,sl 2622.061
2024.12.27 03:36:11,370.0,XAUUSDc,buy,in,2.27,2635.51,375.0,0,0.0,0.0,97.02,Range Breakout Buy
2024.12.27 03:40:27,371.0,XAUUSDc,sell,out,2.27,2633.932,376.0,0,0.0,-3.58,93.44,sl 2633.937
2025.01.03 00:03:08,372.0,XAUUSDc,buy,in,2.0,2660.036,377.0,0,0.0,0.0,93.44,Range Breakout Buy
2025.01.03 01:24:13,373.0,XAUUSDc,sell,out,2.0,2658.368,378.0,0,0.0,-3.34,90.1,sl 2658.368
2025.01.06 00:15:02,374.0,XAUUSDc,sell,in,3.45,2639.145,379.0,0,0.0,0.0,90.1,Range Breakout Sell
2025.01.06 00:16:28,375.0,XAUUSDc,buy,out,3.45,2639.97,380.0,0,0.0,-2.85,87.25,sl 2639.970
2025.01.07 01:03:04,376.0,XAUUSDc,buy,in,1.1,2637.278,381.0,0,0.0,0.0,87.25,Range Breakout Buy
2025.01.07 13:17:04,377.0,XAUUSDc,sell,out,1.1,2656.077,382.0,0,0.0,20.68,107.93,tp 2656.058
2025.01.08 00:21:08,378.0,XAUUSDc,buy,in,7.42,2650.677,383.0,0,0.0,0.0,107.93,Range Breakout Buy
2025.01.08 01:00:30,379.0,XAUUSDc,sell,out,7.42,2649.985,384.0,0,0.0,-5.13,102.8,sl 2650.003
2025.01.09 00:06:18,380.0,XAUUSDc,sell,in,3.44,2661.485,385.0,0,0.0,0.0,102.8,Range Breakout Sell
2025.01.09 06:36:27,381.0,XAUUSDc,buy,out,3.44,2662.487,386.0,0,0.0,-3.45,99.35,sl 2662.473
2025.01.10 13:33:08,382.0,XAUUSDc,sell,in,0.29,2666.405,387.0,0,0.0,0.0,99.35,Range Breakout Sell
2025.01.10 13:45:42,383.0,XAUUSDc,buy,out,0.29,2677.453,388.0,0,0.0,-3.2,96.15,sl 2677.453
2025.01.13 00:03:07,384.0,XAUUSDc,buy,in,3.86,2691.494,389.0,0,0.0,0.0,96.15,Range Breakout Buy
2025.01.13 00:20:31,385.0,XAUUSDc,sell,out,3.86,2690.617,390.0,0,0.0,-3.39,92.76,sl 2690.619
2025.01.14 13:39:01,386.0,XAUUSDc,sell,in,0.4,2661.664,391.0,0,0.0,0.0,92.76,Range Breakout Sell
2025.01.14 13:47:36,387.0,XAUUSDc,buy,out,0.4,2668.261,392.0,0,0.0,-2.64,90.12,sl 2668.256
2025.01.16 00:03:01,388.0,XAUUSDc,sell,in,1.56,2693.96,393.0,0,0.0,0.0,90.12,Range Breakout Sell
2025.01.16 00:16:28,389.0,XAUUSDc,buy,out,1.56,2695.65,394.0,0,0.0,-2.64,87.48,sl 2695.621
2025.01.17 01:03:02,390.0,XAUUSDc,sell,in,0.78,2711.648,395.0,0,0.0,0.0,87.48,Range Breakout Sell
2025.01.17 01:54:14,391.0,XAUUSDc,buy,out,0.78,2714.855,396.0,0,0.0,-2.5,84.98,sl 2714.855
2025.01.20 01:03:03,392.0,XAUUSDc,sell,in,0.83,2691.657,397.0,0,0.0,0.0,84.98,Range Breakout Sell
2025.01.20 01:32:20,393.0,XAUUSDc,buy,out,0.83,2694.446,398.0,0,0.0,-2.32,82.66,sl 2694.441
2025.01.21 00:09:07,394.0,XAUUSDc,buy,in,2.89,2711.268,399.0,0,0.0,0.0,82.66,Range Breakout Buy
2025.01.21 00:15:36,395.0,XAUUSDc,sell,out,2.89,2710.223,400.0,0,0.0,-3.02,79.64,sl 2710.246
2025.01.27 01:00:08,396.0,XAUUSDc,buy,in,2.61,2769.526,401.0,0,0.0,0.0,79.64,Range Breakout Buy
2025.01.27 01:25:36,397.0,XAUUSDc,sell,out,2.61,2768.796,402.0,0,0.0,-1.91,77.73,sl 2768.807
2025.01.28 13:00:03,398.0,XAUUSDc,buy,in,2.03,2745.909,403.0,0,0.0,0.0,77.73,Range Breakout Buy
2025.01.28 14:30:32,399.0,XAUUSDc,sell,out,2.03,2754.706,404.0,0,0.0,17.86,95.59,tp 2754.698
2025.01.29 00:03:04,400.0,XAUUSDc,sell,in,10.66,2762.385,405.0,0,0.0,0.0,95.59,Range Breakout Sell
2025.01.29 00:03:23,401.0,XAUUSDc,buy,out,10.66,2762.728,406.0,0,0.0,-3.66,91.93,sl 2762.707
2025.01.30 00:30:02,402.0,XAUUSDc,buy,in,2.84,2761.311,407.0,0,0.0,0.0,91.93,Range Breakout Buy
2025.01.30 01:04:41,403.0,XAUUSDc,sell,out,2.84,2760.168,408.0,0,0.0,-3.25,88.68,sl 2760.171
2025.01.31 00:06:08,404.0,XAUUSDc,buy,in,1.02,2798.379,409.0,0,0.0,0.0,88.68,Range Breakout Buy
2025.01.31 00:34:40,405.0,XAUUSDc,sell,out,1.02,2795.933,410.0,0,0.0,-2.5,86.18,sl 2795.936
2025.02.03 01:12:07,406.0,XAUUSDc,sell,in,0.87,2783.124,411.0,0,0.0,0.0,86.18,Range Breakout Sell
2025.02.03 01:13:41,407.0,XAUUSDc,buy,out,0.87,2786.057,412.0,0,0.0,-2.55,83.63,sl 2786.037
2025.02.04 00:33:07,408.0,XAUUSDc,buy,in,2.55,2815.679,413.0,0,0.0,0.0,83.63,Range Breakout Buy
2025.02.04 01:45:59,409.0,XAUUSDc,sell,out,2.55,2823.53,414.0,0,0.0,20.02,103.65,tp 2823.523
2025.02.05 00:30:05,410.0,XAUUSDc,buy,in,2.86,2842.961,415.0,0,0.0,0.0,103.65,Range Breakout Buy
2025.02.05 01:31:42,411.0,XAUUSDc,sell,out,2.86,2841.765,416.0,0,0.0,-3.42,100.23,sl 2841.766
2025.02.06 01:09:03,412.0,XAUUSDc,sell,in,1.41,2865.396,417.0,0,0.0,0.0,100.23,Range Breakout Sell
2025.02.06 01:19:39,413.0,XAUUSDc,buy,out,1.41,2867.402,418.0,0,0.0,-2.83,97.4,sl 2867.386
2025.02.07 00:03:01,414.0,XAUUSDc,buy,in,2.95,2859.07,419.0,0,0.0,0.0,97.4,Range Breakout Buy
2025.02.07 01:00:04,415.0,XAUUSDc,sell,out,2.95,2857.989,420.0,0,0.0,-3.19,94.21,sl 2857.990
2025.02.10 01:03:06,416.0,XAUUSDc,buy,in,0.69,2871.708,421.0,0,0.0,0.0,94.21,Range Breakout Buy
2025.02.10 01:30:30,417.0,XAUUSDc,sell,out,0.69,2867.786,422.0,0,0.0,-2.71,91.5,sl 2867.786
2025.02.11 00:51:03,418.0,XAUUSDc,buy,in,1.71,2921.801,423.0,0,0.0,0.0,91.5,Range Breakout Buy
2025.02.11 01:05:04,419.0,XAUUSDc,sell,out,1.71,2920.18,424.0,0,0.0,-2.77,88.73,sl 2920.189
